,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
74,LUX is the name of the game @ 855 Broadway! AUG. 2017,2017-02-06 21:32,denver,5992863135,https://denver.craigslist.org//boulder.craigslist.org/apa/5992863135.html,4.0,1614.0,4780.0,https://denver.craigslist.org/reply/den/apa/5992863135,
75,4 Bedroom Luxury Suite 2 blocks from CU available for FALL!!!,2017-02-06 09:30,denver,5949390678,https://denver.craigslist.org//boulder.craigslist.org/apa/5949390678.html,4.0,,4840.0,https://denver.craigslist.org/reply/den/apa/5949390678,
76,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-02-06 07:38,denver,5991661501,https://denver.craigslist.org//boulder.craigslist.org/apa/5991661501.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5991661501,
77,"Huge 7 bedroom, Hot tub, 2 blocks from campus",2017-02-05 07:46,denver,5990442846,https://denver.craigslist.org//boulder.craigslist.org/apa/5990442846.html,6.0,3324.0,4900.0,https://denver.craigslist.org/reply/den/apa/5990442846,
78,Don't miss out on this home & enjoy all East Campus offers! AUG 2017,2017-02-03 23:04,denver,5988815519,https://denver.craigslist.org//boulder.craigslist.org/apa/5988815519.html,6.0,,4950.0,https://denver.craigslist.org/reply/den/apa/5988815519,
79,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-02-03 09:07,denver,5987751443,https://denver.craigslist.org//boulder.craigslist.org/apa/5987751443.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5987751443,
80,Exclusive Student Rental on the Hill!!,2017-02-02 19:49,denver,5987214195,https://denver.craigslist.org//boulder.craigslist.org/apa/5987214195.html,4.0,1793.0,4810.0,https://denver.craigslist.org/reply/den/apa/5987214195,
81,Don't miss out on this home & enjoy all East Campus offers! AUG 2017,2017-02-01 22:11,denver,5985889732,https://denver.craigslist.org//boulder.craigslist.org/apa/5985889732.html,6.0,,4950.0,https://denver.craigslist.org/reply/den/apa/5985889732,
82,Exclusive Student Rental on the Hill!!,2017-02-01 21:14,denver,5985831138,https://denver.craigslist.org//boulder.craigslist.org/apa/5985831138.html,4.0,1793.0,4810.0,https://denver.craigslist.org/reply/den/apa/5985831138,
83,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-02-01 06:55,denver,5984673772,https://denver.craigslist.org//boulder.craigslist.org/apa/5984673772.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5984673772,
84,LUX is the name of the game @ 855 Broadway! AUG. 2017,2017-01-31 15:41,denver,5982720157,https://denver.craigslist.org//boulder.craigslist.org/apa/5982720157.html,4.0,1614.0,4780.0,https://denver.craigslist.org/reply/den/apa/5982720157,
85,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-01-29 07:21,denver,5980362508,https://denver.craigslist.org//boulder.craigslist.org/apa/5980362508.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5980362508,
86,NICE Hill House,2017-01-26 09:31,denver,5976276770,https://denver.craigslist.org//boulder.craigslist.org/apa/5976276770.html,4.0,,4575.0,https://denver.craigslist.org/reply/den/apa/5976276770,
87,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-01-26 09:17,denver,5976252940,https://denver.craigslist.org//boulder.craigslist.org/apa/5976252940.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5976252940,
88,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-01-23 09:01,denver,5971727762,https://denver.craigslist.org//boulder.craigslist.org/apa/5971727762.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5971727762,
89,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-01-21 09:06,denver,5968974718,https://denver.craigslist.org//boulder.craigslist.org/apa/5968974718.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5968974718,
90,"FALL PRE-LEASING!!  RARE 7 Bed/4 Bath House, Steps From CU-Pets OK",2017-01-18 09:34,denver,5964659626,https://denver.craigslist.org//boulder.craigslist.org/apa/5964659626.html,7.0,2700.0,4500.0,https://denver.craigslist.org/reply/den/apa/5964659626,
91,3 Bed Free,2017-01-17 20:43,denver,5964138430,https://denver.craigslist.org//boulder.craigslist.org/apa/5964138430.html,3.0,1250.0,5000.0,https://denver.craigslist.org/reply/den/apa/5964138430,
92,Gorgeous Santa Fe Revival Estate w/ 360 mountain views!,2017-02-21 15:15,denver,6013851797,https://denver.craigslist.org//cosprings.craigslist.org/apa/6013851797.html,6.0,10000.0,4500.0,https://denver.craigslist.org/reply/den/apa/6013851797,
93,Luxury Mansion  on 40 Acres - living in a Private Country Club,2017-02-17 10:49,denver,6007630813,https://denver.craigslist.org//cosprings.craigslist.org/apa/6007630813.html,7.0,11000.0,5000.0,https://denver.craigslist.org/reply/den/apa/6007630813,
94,4br 3.5ba Fully Furnished House. Convenient to Town.,2017-02-01 22:20,denver,5947892399,https://denver.craigslist.org//cosprings.craigslist.org/apa/5947892399.html,4.0,3408.0,4500.0,https://denver.craigslist.org/reply/den/apa/5947892399,
95,Comfortable 3 Bedroom Unique Duplex walking distance to town,2017-02-20 15:10,denver,5983640821,https://denver.craigslist.org//rockies.craigslist.org/apa/5983640821.html,3.0,2737.0,4574.0,https://denver.craigslist.org/reply/den/apa/5983640821,
96,Gorgeous home for rent Long Term,2017-02-12 15:13,denver,6000953886,https://denver.craigslist.org//rockies.craigslist.org/apa/6000953886.html,4.0,,4500.0,https://denver.craigslist.org/reply/den/apa/6000953886,
97,GOLF COURSE PROPERTY,2017-02-02 17:13,denver,5987068854,https://denver.craigslist.org//rockies.craigslist.org/apa/5987068854.html,4.0,4164.0,4500.0,https://denver.craigslist.org/reply/den/apa/5987068854,
98,4br 3.5ba Fully Furnished House. Convenient to Town.,2017-02-01 22:20,denver,5945635918,https://denver.craigslist.org//rockies.craigslist.org/apa/5945635918.html,4.0,3408.0,4500.0,https://denver.craigslist.org/reply/den/apa/5945635918,
99,4 BR-4.5 BA Home for rent,2017-01-15 20:48,denver,5961112398,https://denver.craigslist.org//rockies.craigslist.org/apa/5961112398.html,4.0,,4500.0,https://denver.craigslist.org/reply/den/apa/5961112398,
0,Utilities Included **Great Deal**XXL2 BDR / 1 Bath** For Rent,2017-02-22 07:13,newyork,6014421364,https://newyork.craigslist.org/brk/abo/6014421364.html,2.0,980.0,750.0,https://newyork.craigslist.org/reply/nyc/abo/6014421364,
1,Available March 1st,2017-02-22 06:50,newyork,6014421912,https://newyork.craigslist.org/brk/abo/6014421912.html,1.0,900.0,800.0,https://newyork.craigslist.org/reply/nyc/abo/6014421912,
2,Adorable Dekuxe 1 BDR Apt^^^^Available Now,2017-02-22 04:14,newyork,6014368582,https://newyork.craigslist.org/brx/abo/6014368582.html,1.0,795.0,650.0,https://newyork.craigslist.org/reply/nyc/abo/6014368582,
3,Standard 1 Bedroom Apt Close To Train***Ready Now,2017-02-22 04:13,newyork,6014370288,https://newyork.craigslist.org/brk/abo/6014370288.html,1.0,862.0,700.0,https://newyork.craigslist.org/reply/nyc/abo/6014370288,
4,Super Size 1 Bedroom Apt Available For Rent****Near All,2017-02-22 03:31,newyork,6014369509,https://newyork.craigslist.org/que/abo/6014369509.html,1.0,695.0,700.0,https://newyork.craigslist.org/reply/nyc/abo/6014369509,
5,Beautiful room available in 3-bedroom apartment,2017-02-22 03:09,newyork,6014350088,https://newyork.craigslist.org/brk/abo/6014350088.html,1.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/6014350088,
6,east 87 street,2017-02-22 02:50,newyork,5981458013,https://newyork.craigslist.org/brk/abo/5981458013.html,1.0,,800.0,https://newyork.craigslist.org/reply/nyc/abo/5981458013,
7,Available Now,2017-02-22 02:44,newyork,6014376363,https://newyork.craigslist.org/brx/abo/6014376363.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014376363,
8,east 57 street,2017-02-22 02:14,newyork,6009930815,https://newyork.craigslist.org/brk/abo/6009930815.html,1.0,,800.0,https://newyork.craigslist.org/reply/nyc/abo/6009930815,
9,Astoria -$884 1 bed in 3 bedroom apt,2017-02-22 01:30,newyork,6014349109,https://newyork.craigslist.org/que/abo/6014349109.html,1.0,,884.0,https://newyork.craigslist.org/reply/nyc/abo/6014349109,
10,Students - 3 Bedroom Apt for rent,2017-02-21 23:33,newyork,6014196736,https://newyork.craigslist.org/que/abo/6014196736.html,3.0,1000.0,600.0,https://newyork.craigslist.org/reply/nyc/abo/6014196736,
11,Apartment Share - Modern & Spacious - Available Now,2017-02-21 22:31,newyork,6014233335,https://newyork.craigslist.org/lgi/abo/6014233335.html,3.0,,675.0,https://newyork.craigslist.org/reply/nyc/abo/6014233335,
12,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 22:26,newyork,6014113102,https://newyork.craigslist.org/fct/abo/6014113102.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014113102,
13,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 22:18,newyork,6014110496,https://newyork.craigslist.org/fct/abo/6014110496.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014110496,
14,Rooms for rent,2017-02-21 22:02,newyork,6014104268,https://newyork.craigslist.org/brk/abo/6014104268.html,3.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014104268,
15,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 22:01,newyork,6014115803,https://newyork.craigslist.org/fct/abo/6014115803.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014115803,
16,$900-Private 1BR/1Bath in HUGE 2BR Apt Looking for roommate MARCH 1,2017-02-21 21:43,newyork,6014170219,https://newyork.craigslist.org/brx/abo/6014170219.html,1.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/6014170219,
17,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 21:37,newyork,6014106089,https://newyork.craigslist.org/fct/abo/6014106089.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014106089,
18,Newly renovated one bedroom,2017-02-21 21:35,newyork,6014168522,https://newyork.craigslist.org/jsy/abo/6014168522.html,1.0,,925.0,https://newyork.craigslist.org/reply/nyc/abo/6014168522,
19,BIG ONE BEDROOM APARTMENT!,2017-02-21 21:25,newyork,6014025616,https://newyork.craigslist.org/fct/abo/6014025616.html,1.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/6014025616,
20,New room open in Astoria (36th ave.) March 1st,2017-02-21 21:19,newyork,6014129778,https://newyork.craigslist.org/que/abo/6014129778.html,1.0,,675.0,https://newyork.craigslist.org/reply/nyc/abo/6014129778,
21,Room for rent,2017-02-21 20:30,newyork,6007507518,https://newyork.craigslist.org/brk/abo/6007507518.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6007507518,
22,Fireman and Med student looking for a 3rd roommate,2017-02-21 20:24,newyork,6013953011,https://newyork.craigslist.org/brk/abo/6013953011.html,3.0,,650.0,https://newyork.craigslist.org/reply/nyc/abo/6013953011,
23,Studio,2017-02-21 19:53,newyork,6003058981,https://newyork.craigslist.org/fct/abo/6003058981.html,1.0,,700.0,https://newyork.craigslist.org/reply/nyc/abo/6003058981,
24,3 Bedrooms for Rent all are welcome,2017-02-21 18:18,newyork,6013868159,https://newyork.craigslist.org/wch/abo/6013868159.html,4.0,1385.0,650.0,https://newyork.craigslist.org/reply/nyc/abo/6013868159,
25,Master room in 1Bd for rent (rego park),2017-02-21 18:12,newyork,6013843514,https://newyork.craigslist.org/que/abo/6013843514.html,1.0,850.0,960.0,https://newyork.craigslist.org/reply/nyc/abo/6013843514,
26,"$360 / week - Luxury shared 2 bedroom/2 bath, 1 stop to midtown",2017-02-21 18:09,newyork,6013790882,https://newyork.craigslist.org/que/abo/6013790882.html,1.0,,750.0,https://newyork.craigslist.org/reply/nyc/abo/6013790882,
27,Tons of light,2017-02-21 17:09,newyork,6013654600,https://newyork.craigslist.org/brx/abo/6013654600.html,1.0,900.0,800.0,https://newyork.craigslist.org/reply/nyc/abo/6013654600,
28,ROOMMATE NEEDED to Share apt,2017-02-21 16:57,newyork,5976114688,https://newyork.craigslist.org/lgi/abo/5976114688.html,2.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/5976114688,
29,42 Oliver St,2017-02-21 16:53,newyork,6013808208,https://newyork.craigslist.org/brk/abo/6013808208.html,4.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6013808208,
30,1 Br Apt - All Included,2017-02-21 16:35,newyork,6013658087,https://newyork.craigslist.org/que/abo/6013658087.html,1.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/6013658087,
31,"Month to Month, Pre-Furnished 1 Bedroom condo 15 min from NYC",2017-02-21 15:23,newyork,6013598516,https://newyork.craigslist.org/jsy/abo/6013598516.html,1.0,2100.0,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6013598516,
32,Fireman and Med student looking for a 3rd roommate,2017-02-21 14:35,newyork,6007889295,https://newyork.craigslist.org/brk/abo/6007889295.html,3.0,,650.0,https://newyork.craigslist.org/reply/nyc/abo/6007889295,
33,$750 / 1br - Astoria $750/mo,2017-02-21 14:34,newyork,6013536535,https://newyork.craigslist.org/que/abo/6013536535.html,1.0,600.0,750.0,https://newyork.craigslist.org/reply/nyc/abo/6013536535,
34,**PLEASE READ** Spacious Apartment 2 Blocks from Prospect Park,2017-02-21 14:01,newyork,6013310226,https://newyork.craigslist.org/brk/abo/6013310226.html,2.0,,999.0,https://newyork.craigslist.org/reply/nyc/abo/6013310226,
35,"ROOM FOR RENT, SOUTH SLOPE $950",2017-02-21 14:00,newyork,6013394058,https://newyork.craigslist.org/brk/abo/6013394058.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6013394058,
36,Spacious one bedroom Beautiful apartment,2017-02-21 13:56,newyork,6013358230,https://newyork.craigslist.org/que/abo/6013358230.html,1.0,,700.0,https://newyork.craigslist.org/reply/nyc/abo/6013358230,
37,**PLEASE READ** Spacious Apartment 2 Blocks from Prospect Park,2017-02-21 13:53,newyork,6013310991,https://newyork.craigslist.org/brk/abo/6013310991.html,2.0,,999.0,https://newyork.craigslist.org/reply/nyc/abo/6013310991,
38,**PLEASE READ** Spacious Apartment 2 Blocks from Prospect Park,2017-02-21 13:47,newyork,6013311690,https://newyork.craigslist.org/brk/abo/6013311690.html,2.0,,999.0,https://newyork.craigslist.org/reply/nyc/abo/6013311690,
39,Spacious one bedroom Beautiful apartment,2017-02-21 13:46,newyork,6013358338,https://newyork.craigslist.org/que/abo/6013358338.html,1.0,,700.0,https://newyork.craigslist.org/reply/nyc/abo/6013358338,
40,**PLEASE READ** Spacious Apartment 2 Blocks from Prospect Park,2017-02-21 13:17,newyork,6013312463,https://newyork.craigslist.org/brk/abo/6013312463.html,2.0,,999.0,https://newyork.craigslist.org/reply/nyc/abo/6013312463,
41,Studio for rent,2017-02-21 12:58,newyork,6010099610,https://newyork.craigslist.org/fct/abo/6010099610.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6010099610,
42,***Apartment For Rent New Haven CT.,2017-02-21 12:32,newyork,5982970960,https://newyork.craigslist.org/fct/abo/5982970960.html,2.0,,920.0,https://newyork.craigslist.org/reply/nyc/abo/5982970960,
43,Completely furnished apt w/wi-fi in nearby Ansonia CT,2017-02-21 11:54,newyork,6013180558,https://newyork.craigslist.org/fct/abo/6013180558.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6013180558,
44,1 Bedroom apt.,2017-02-21 10:44,newyork,6013163247,https://newyork.craigslist.org/mnh/abo/6013163247.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6013163247,
45,Hicksville Furnished Rooms,2017-02-21 10:33,newyork,6013125875,https://newyork.craigslist.org/lgi/abo/6013125875.html,1.0,200.0,795.0,https://newyork.craigslist.org/reply/nyc/abo/6013125875,
46,Studio Apartment,2017-02-21 10:32,newyork,6005032133,https://newyork.craigslist.org/fct/abo/6005032133.html,1.0,400.0,999.0,https://newyork.craigslist.org/reply/nyc/abo/6005032133,
47,"TOWN HOUSE, LOFT, HIGH CEILINGS, TRI-LEVEL, BALCONY",2017-02-21 10:31,newyork,6013122522,https://newyork.craigslist.org/fct/abo/6013122522.html,1.0,1000.0,995.0,https://newyork.craigslist.org/reply/nyc/abo/6013122522,
48,NO BROKERS FEE!!! 1 BR APT. W/ HEAT & HOT WATER INCL.,2017-02-21 09:19,newyork,6007850085,https://newyork.craigslist.org/jsy/abo/6007850085.html,1.0,,930.0,https://newyork.craigslist.org/reply/nyc/abo/6007850085,
49,Must See!⇗stunning 1 bedroom Flatbush Ave,2017-02-21 09:12,newyork,5985681048,https://newyork.craigslist.org/brk/abo/5985681048.html,1.0,,999.0,https://newyork.craigslist.org/reply/nyc/abo/5985681048,
50,♥ gorgeous 1 bedroom in bed-  ♥,2017-02-21 09:09,newyork,5985686626,https://newyork.craigslist.org/brk/abo/5985686626.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/5985686626,
51,"Must see Audubon Avenue ♕W. 177th Street, bw",2017-02-21 08:59,newyork,5998717346,https://newyork.craigslist.org/mnh/abo/5998717346.html,2.0,,680.0,https://newyork.craigslist.org/reply/nyc/abo/5998717346,
52,"☼  W. 170th Street, 23 Audubon Avenue",2017-02-21 08:55,newyork,5998713079,https://newyork.craigslist.org/mnh/abo/5998713079.html,2.0,,640.0,https://newyork.craigslist.org/reply/nyc/abo/5998713079,
53,House Share in Fairfield by the Beach,2017-02-21 08:51,newyork,6013002122,https://newyork.craigslist.org/fct/abo/6013002122.html,1.0,,795.0,https://newyork.craigslist.org/reply/nyc/abo/6013002122,
54,Clean and Comfortable One BR in the heart of Windham,2017-02-21 08:46,newyork,6012973656,https://newyork.craigslist.org/mnh/abo/6012973656.html,1.0,,700.0,https://newyork.craigslist.org/reply/nyc/abo/6012973656,
55,Large two bdrm♧  room for rent. Pvt room,2017-02-21 08:45,newyork,5998710938,https://newyork.craigslist.org/mnh/abo/5998710938.html,2.0,,750.0,https://newyork.craigslist.org/reply/nyc/abo/5998710938,
56,$680/2/W. 177th Street ♢   room  for rent,2017-02-21 08:42,newyork,5998703648,https://newyork.craigslist.org/mnh/abo/5998703648.html,2.0,,680.0,https://newyork.craigslist.org/reply/nyc/abo/5998703648,
57,Studio for rent,2017-02-21 08:27,newyork,6012942957,https://newyork.craigslist.org/fct/abo/6012942957.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6012942957,
58,$800/bdrm for rent- close to train station - heat & water incl,2017-02-21 07:55,newyork,5971633419,https://newyork.craigslist.org/fct/abo/5971633419.html,3.0,1000.0,800.0,https://newyork.craigslist.org/reply/nyc/abo/5971633419,
59,NEW ROOMMATE NEEDED,2017-02-21 06:47,newyork,5974641495,https://newyork.craigslist.org/lgi/abo/5974641495.html,2.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/5974641495,
60,Renovated 1Bdr For Rent,2017-02-21 06:39,newyork,6012880286,https://newyork.craigslist.org/stn/abo/6012880286.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6012880286,
61,"1 room in a huge 2-story 4 br in Bushwick (backyard, roof)-Feb 20th",2017-02-21 06:20,newyork,6012887454,https://newyork.craigslist.org/brk/abo/6012887454.html,4.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6012887454,
62,Top gorgeous one bedroom apartment,2017-02-21 06:12,newyork,6012876065,https://newyork.craigslist.org/brk/abo/6012876065.html,1.0,729.0,799.0,https://newyork.craigslist.org/reply/nyc/abo/6012876065,
63,Top gorgeous one bedroom apartment,2017-02-21 06:00,newyork,6012875767,https://newyork.craigslist.org/brk/abo/6012875767.html,1.0,729.0,799.0,https://newyork.craigslist.org/reply/nyc/abo/6012875767,
64,Top gorgeous one bedroom apartment,2017-02-21 05:59,newyork,6012875957,https://newyork.craigslist.org/brk/abo/6012875957.html,1.0,729.0,799.0,https://newyork.craigslist.org/reply/nyc/abo/6012875957,
65,1bed room place to rent,2017-02-21 05:52,newyork,6012887714,https://newyork.craigslist.org/brk/abo/6012887714.html,1.0,2.0,900.0,https://newyork.craigslist.org/reply/nyc/abo/6012887714,
66,1bed room place to rent,2017-02-21 05:33,newyork,6012887533,https://newyork.craigslist.org/brk/abo/6012887533.html,1.0,2.0,900.0,https://newyork.craigslist.org/reply/nyc/abo/6012887533,
67,Top gorgeous one bedroom apartment,2017-02-21 05:25,newyork,6012875838,https://newyork.craigslist.org/brk/abo/6012875838.html,1.0,729.0,799.0,https://newyork.craigslist.org/reply/nyc/abo/6012875838,
68,BEST 1BDR  DEAL HANDS DOWN!!!,2017-02-21 01:25,newyork,5991699505,https://newyork.craigslist.org/brk/abo/5991699505.html,1.0,,800.0,https://newyork.craigslist.org/reply/nyc/abo/5991699505,
69,Any good housing specialist for linc?,2017-02-21 00:33,newyork,6007367376,https://newyork.craigslist.org/stn/abo/6007367376.html,3.0,,800.0,https://newyork.craigslist.org/reply/nyc/abo/6007367376,
70,Fully Furnished Double room for rent,2017-02-21 00:00,newyork,5995807699,https://newyork.craigslist.org/brk/abo/5995807699.html,2.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/5995807699,
71,Studio (all included),2017-02-20 23:29,newyork,5988703063,https://newyork.craigslist.org/lgi/abo/5988703063.html,1.0,240.0,900.0,https://newyork.craigslist.org/reply/nyc/abo/5988703063,
72,Charming 2 br apt in a historic home with an optional artist studio,2017-02-20 23:13,newyork,6012676828,https://newyork.craigslist.org/fct/abo/6012676828.html,2.0,1000.0,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6012676828,
73,Rooms for rent,2017-02-20 23:05,newyork,5997389952,https://newyork.craigslist.org/brk/abo/5997389952.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/5997389952,
74,Studio apartment for rent,2017-02-20 21:13,newyork,6007235434,https://newyork.craigslist.org/wch/abo/6007235434.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6007235434,
75,Massive renovated 2 ⇨ bed on Eastern Parkway,2017-02-20 19:31,newyork,5977354474,https://newyork.craigslist.org/brk/abo/5977354474.html,1.0,,690.0,https://newyork.craigslist.org/reply/nyc/abo/5977354474,
76,Studio for rent,2017-02-20 19:29,newyork,5986087398,https://newyork.craigslist.org/fct/abo/5986087398.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/5986087398,
77,Beautiful Remodeled 1 Bedroom Condo Available Today,2017-02-20 19:22,newyork,6004010337,https://newyork.craigslist.org/fct/abo/6004010337.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6004010337,
78,LUXURIOUS two ROOM♕ ON Sharing must see,2017-02-20 19:20,newyork,5977353263,https://newyork.craigslist.org/brk/abo/5977353263.html,1.0,,550.0,https://newyork.craigslist.org/reply/nyc/abo/5977353263,
79,Very large room♢ for rent in Bushwick,2017-02-20 19:12,newyork,5977352441,https://newyork.craigslist.org/brk/abo/5977352441.html,1.0,,700.0,https://newyork.craigslist.org/reply/nyc/abo/5977352441,
80,"1 Bedroom Apartment, Basement- Ground Level",2017-02-20 19:08,newyork,6012476014,https://newyork.craigslist.org/wch/abo/6012476014.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6012476014,
81,Studio for rent Ellenville NY,2017-02-20 18:47,newyork,6012346452,https://newyork.craigslist.org/wch/abo/6012346452.html,1.0,,650.0,https://newyork.craigslist.org/reply/nyc/abo/6012346452,
82,"NO FEE 1 room in 3 bedroom, Gorgeous affordable luxury building",2017-02-20 18:35,newyork,6012285885,https://newyork.craigslist.org/brk/abo/6012285885.html,1.0,,825.0,https://newyork.craigslist.org/reply/nyc/abo/6012285885,
83,1 Bedroom available now,2017-02-20 18:31,newyork,6012426118,https://newyork.craigslist.org/brk/abo/6012426118.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6012426118,
84,NO FEE incredible price for room in luxury 3 bedroom!,2017-02-20 18:26,newyork,6012229763,https://newyork.craigslist.org/brk/abo/6012229763.html,1.0,,840.0,https://newyork.craigslist.org/reply/nyc/abo/6012229763,
85,Room for rent,2017-02-20 17:32,newyork,6012308473,https://newyork.craigslist.org/brx/abo/6012308473.html,1.0,575.0,700.0,https://newyork.craigslist.org/reply/nyc/abo/6012308473,
86,"1 BEDROOM APT - 810 Atlantic St, Bpt",2017-02-20 17:28,newyork,5987963332,https://newyork.craigslist.org/fct/abo/5987963332.html,1.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/5987963332,
87,Sharing my APARTMENT - Suitable roommate wanted,2017-02-20 17:01,newyork,6006436258,https://newyork.craigslist.org/lgi/abo/6006436258.html,2.0,,900.0,https://newyork.craigslist.org/reply/nyc/abo/6006436258,
88,COMMUTER DREAM 1 BEDROOM WITH HEAT & HOT WATER INCLUDED,2017-02-20 16:33,newyork,6012059994,https://newyork.craigslist.org/jsy/abo/6012059994.html,1.0,,995.0,https://newyork.craigslist.org/reply/nyc/abo/6012059994,
89,RENOVATED FURNISHED TWO RM STUDIO $950 ALL INCLUDED @ 229/BRONXWOOD,2017-02-20 16:24,newyork,6012092147,https://newyork.craigslist.org/brx/abo/6012092147.html,1.0,,950.0,https://newyork.craigslist.org/reply/nyc/abo/6012092147,
90,COMMUTER DREAM 1 BEDROOM WITH HEAT & HOT WATER INCLUDED,2017-02-20 16:02,newyork,6012086278,https://newyork.craigslist.org/jsy/abo/6012086278.html,1.0,,995.0,https://newyork.craigslist.org/reply/nyc/abo/6012086278,
91,RENTAL,2017-02-20 15:49,newyork,6012171387,https://newyork.craigslist.org/que/abo/6012171387.html,1.0,,700.0,https://newyork.craigslist.org/reply/nyc/abo/6012171387,
92,Well kept very nice large 1 bedroom ready ASAP!!!,2017-02-20 15:22,newyork,6011908800,https://newyork.craigslist.org/brx/abo/6011908800.html,1.0,,999.0,https://newyork.craigslist.org/reply/nyc/abo/6011908800,
93,COMMUTER DREAM 1 BEDROOM WITH HEAT & HOT WATER INCLUDED,2017-02-20 15:16,newyork,6011972066,https://newyork.craigslist.org/jsy/abo/6011972066.html,1.0,,995.0,https://newyork.craigslist.org/reply/nyc/abo/6011972066,
94,"EXECUTIVE FURNISHED Lay Out,PRIVATE BATH, utilts, no lease.",2017-02-20 15:09,newyork,6012030130,https://newyork.craigslist.org/fct/abo/6012030130.html,1.0,,899.0,https://newyork.craigslist.org/reply/nyc/abo/6012030130,
95,█►_NO FEE_2 BEDROOM_CLOSE TO EVERYTHING_,2017-02-20 14:35,newyork,6007850662,https://newyork.craigslist.org/jsy/abo/6007850662.html,2.0,,995.0,https://newyork.craigslist.org/reply/nyc/abo/6007850662,
96,BRAND NEW 2 BED ____---AMAZING VIEW! --------GREAT VALUE!,2017-02-20 14:16,newyork,6011881145,https://newyork.craigslist.org/brk/abo/6011881145.html,2.0,995.0,900.0,https://newyork.craigslist.org/reply/nyc/abo/6011881145,
97,$650 Bedroom for Rent $650/Month,2017-02-20 13:44,newyork,6011840486,https://newyork.craigslist.org/que/abo/6011840486.html,1.0,,650.0,https://newyork.craigslist.org/reply/nyc/abo/6011840486,
98,COMMUTER DREAM 1 BEDROOM WITH HEAT & HOT WATER INCLUDED,2017-02-20 13:33,newyork,6011731217,https://newyork.craigslist.org/jsy/abo/6011731217.html,1.0,,995.0,https://newyork.craigslist.org/reply/nyc/abo/6011731217,
